ev_id,entities_json,hfacs_json,relationships_json,extraction_status
20030913021959I,"[{""text"": ""Misdiagnosed Emergency"", ""role"": ""Pilot"", ""tier"": ""unsafe_decision""}]","{""operator_mental"": [""Loss of Situational Awareness - Operator (pilot)""], ""operator_physical"": [""Physical Fatigue - Operator (pilot)""], ""personnel_crm"": [""Failed to Communicate - Operator (pilot)""], ""unsafe_decision"": [""Misdiagnosed Emergency - Pilot""]}","[{""subject"": ""unsafe_decision"", ""relation"": ""CO_OCCURS_WITH"", ""object"": ""operator_physical"", ""evidence"": ""Misdiagnosed Emergency""}]",success
20030917022849I,"[{""text"": ""Loss of #1 Transfer Bus in flight"", ""role"": ""Maintenance"", ""tier"": ""unsafe_perception""}]","{""unsafe_perception"": [""Loss of #1 Transfer Bus in flight""]}","[{""subject"": ""unsafe_perception"", ""relation"": ""LEADS_TO"", ""object"": ""unsafe_decision"", ""evidence"": ""Loss of #1 Transfer Bus in flight""}]",success
20030908021179I,"[{""text"": ""HIT A LARGE BIRD"", ""role"": ""pilot"", ""tier"": ""unsafe_perception""}]","{""operator_mental"": [""Loss of Situational Awareness - Pilot""], ""situational_tech"": [""Equipment Design - Pilot""], ""unsafe_perception"": [""Misjudged Distance/Altitude/Airspeed""]}","[{""subject"": ""unsafe_perception"", ""relation"": ""CO_OCCURS_WITH"", ""object"": ""unsafe_decision"", ""evidence"": ""HIT A LARGE BIRD""}]",success
20030912023569I,"[{""text"": ""WENT TO THE REAR OF THE AIRCRAFT AND SMOKED A CIGARETTE"", ""role"": ""Passenger"", ""tier"": ""unsafe_violation""}]","{""operator_mental"": [""Loss of Situational Awareness - Passenger""], ""personnel_crm"": [""Failed to Communicate - Crewmember""], ""unsafe_violation"": [""WENT TO THE REAR OF THE AIRCRAFT AND SMOKED A CIGARETTE""]}","[{""subject"": ""unsafe_violation"", ""relation"": ""CO_OCCURS_WITH"", ""object"": ""operator_physical"", ""evidence"": ""WENT TO THE REAR OF THE AIRCRAFT AND SMOKED A CIGARETTE""}]",success
20030901022069I,"[{""text"": ""MISDIAGNOSED EMERGENCY"", ""role"": ""Pilot"", ""tier"": ""unsafe_decision""}]","{""unsafe_decision"": [""Misdiagnosed Emergency - Pilot""]}","[{""subject"": ""unsafe_decision"", ""relation"": ""LEADS_TO"", ""object"": ""operator_physical"", ""evidence"": ""MISDIAGNOSED EMERGENCY""}]",success
20030827032859I,"[{""text"": ""Failed to Prioritize Attention"", ""role"": ""Maintenance personnel"", ""tier"": ""unsafe_skill""}]","{""unsafe_skill"": [""Failed to prioritize attention""]}","[{""subject"": ""unsafe_skill"", ""relation"": ""CO_OCCURS_WITH"", ""object"": ""personnel_crm"", ""evidence"": ""Maintenance personnel inspected the aircraft and found a failed O-ring in the left hydraulic system (red system) depressurization valve to be the cause.""}]",success
20030819022869I,"[{""text"": ""Struck Birds In Flight"", ""role"": ""pilot"", ""tier"": ""unsafe_violation""}]","{""unsafe_violation"": [""Struck Birds In Flight""]}","[{""subject"": ""unsafe_violation"", ""relation"": ""LEADS_TO"", ""object"": ""unsafe_decision"", ""evidence"": ""SUFFERED A BIRD STRIKE TO THE LEFT ENGINE AT ROTATION FOR TAKEOFF.""}]",success
20030829029559I,"[{""text"": ""Unauthorized Action"", ""role"": ""Privacy Data"", ""tier"": ""unsafe_violation""}]","{""unsafe_violation"": [""'Unauthorized Approach' - Privacy Data brought alcohol onto the aircraft""]}","[{""subject"": ""unsafe_violation"", ""relation"": ""LEADS_TO"", ""object"": ""unsafe_decision"", ""evidence"": ""WAS CONSUMING HIS OWN LITER OF ALCOHOL ABOARD NORTHWEST FLIGHT 1820.""}]",success
20030824024819I,"[{""text"": ""Landed with hot brakes and blew tires on the main gear"", ""role"": ""pilot"", ""tier"": ""unsafe_skill""}]","{""operator_mental"": [""Loss of Situational Awareness - Pilot""], ""operator_physical"": [""Physical Fatigue - Pilot""], ""personnel_crm"": [""Failed to Communicate - ATC""], ""unsafe_skill"": [""Landed with hot brakes and blew tires on the main gear""]}","[{""subject"": ""unsafe_skill"", ""relation"": ""CO_OCCURS_WITH"", ""object"": ""operator_physical"", ""evidence"": ""Landed with hot brakes and blew tires on the main gear.""}]",success
20030813024509I,"[{""text"": ""The EICAS screen displayed a message that the number one generator was off-line and the bus had autotransferred, along with related messages."", ""role"": ""Maintenance"", ""tier"": ""unsafe_decision""}]","{""unsafe_decision"": [""Misdiagnosed Emergency""]}","[{""subject"": ""unsafe_decision"", ""relation"": ""CO_OCCURS_WITH"", ""object"": ""operator_physical"", ""evidence"": ""The EICAS screen displayed a message that the number one generator was off-line and the bus had autotransferred, along with related messages.""}]",success
20030811029549I,"[{""text"": ""Refused to stay in her seat upon landing"", ""role"": ""Passenger"", ""tier"": ""unsafe_decision""}]","{""operator_mental"": [""Loss of Situational Awareness - Flight Crew""], ""personnel_crm"": [""Failed to Communicate - Flight Attendant""], ""unsafe_decision"": [""Refused to stay in her seat upon landing""]}","[{""subject"": ""unsafe_decision"", ""relation"": ""LEADS_TO"", ""object"": ""unsafe_violation"", ""evidence"": ""REFUSED TO STAY IN HER SEAT UPON LANDING IN CLEVELAND. SHE WOULD NOT TAKE ANY DIRECTION FROM THE FLIGHT CREW AT ALL""}]",success
20031113028619A,"[{""text"": ""Struck a flock of geese"", ""role"": ""pilot"", ""tier"": ""unsafe_perception""}]","{""operator_mental"": [""Loss of Situational Awareness - Pilot""], ""situational_tech"": [""Incompatible Intelligence/Aptitude - Pilot""], ""unsafe_perception"": [""Misjudged Distance/Altitude/Airspeed""]}","[{""subject"": ""unsafe_perception"", ""relation"": ""CO_OCCURS_WITH"", ""object"": ""unsafe_decision"", ""evidence"": ""Struck a flock of geese""}]",success
20031115031639I,"[{""text"": ""Encountered large birds in its flight path"", ""role"": ""pilot"", ""tier"": ""unsafe_perception""}]","{""operator_mental"": [""Loss of Situational Awareness - PIC""], ""operator_physical"": [""Fatigue - PIC""], ""personnel_crm"": [""Failed to Communicate - PIC""], ""unsafe_perception"": [""Misjudged Distance/Altitude/Airspeed""]}","[{""subject"": ""unsafe_perception"", ""relation"": ""CO_OCCURS_WITH"", ""object"": ""unsafe_decision"", ""evidence"": ""Encountered large birds in its flight path""}]",success
20031028034619I,"[{""text"": ""Mistakenly returned with change for a $100.00 bill"", ""role"": ""Flight Attendant"", ""tier"": ""unsafe_skill""}]","{""unsafe_skill"": [""Mistakenly returned with change for a $100.00 bill""]}","[{""subject"": ""unsafe_skill"", ""relation"": ""LEADS_TO"", ""object"": ""unsafe_decision"", ""evidence"": ""Mistakenly returned with change for a $100.00 bill""}]",success
20031002027709I,"[{""text"": ""HIT AN UNKNOWN NUMBER OF DUCKS"", ""role"": ""Flight crew"", ""tier"": ""unsafe_perception""}]","{""operator_mental"": [""Loss of Situational Awareness - Flight Crew""], ""personnel_crm"": [""Failed to Communicate - Maintenance Personnel""], ""unsafe_perception"": [""Misjudged Distance/Altitude/Airspeed""]}","[{""subject"": ""unsafe_perception"", ""relation"": ""LEADS_TO"", ""object"": ""unsafe_decision"", ""evidence"": ""HIT AN UNKNOWN NUMBER OF DUCKS""}]",success
20030930024239I,"[{""text"": ""Unable to perform her duties during the flight."", ""role"": ""Flight attendant"", ""tier"": ""unsafe_decision""}]","{""operator_physical"": [""Medical Illness - Flight attendant""], ""unsafe_decision"": [""Misdiagnosed Emergency: Unable to perform her duties during the flight.""]}","[{""subject"": ""personnel_readiness"", ""relation"": ""LEADS_TO"", ""object"": ""unsafe_decision"", ""evidence"": ""UNABLE TO PERFORM HER DUTIES DURING THE FLIGHT.""}]",success
20030929025559I,"[{""text"": ""Omitted Checklist Step"", ""role"": ""Pilot"", ""tier"": ""unsafe_skill""}]","{""unsafe_skill"": [""When power was brought to idle, lite remained illuminated. Engine was shut down per check list.""]}","[{""subject"": ""unsafe_skill"", ""relation"": ""CO_OCCURS_WITH"", ""object"": ""operator_physical"", ""evidence"": ""WHEN POWER WAS BROUGHT TO IDLE, LITE REMAINED ILLUMINATED. ENGINE WAS SHUT DOWN PER CHECK LIST.""}]",success
20031006029999I,"[{""text"": ""OIL STRAINER LIGHT ILLUMINATED ON THE RIGHT ENGINE."", ""role"": ""pilot"", ""tier"": ""unsafe_decision""}]","{""operator_mental"": [""Loss of Situational Awareness - Pilot""], ""operator_physical"": [""Fatigue - Pilot""], ""personnel_crm"": [""Failed to Communicate - Pilot""], ""unsafe_decision"": [""Misdiagnosed Emergency - pilot""]}","[{""subject"": ""unsafe_decision"", ""relation"": ""LEADS_TO"", ""object"": ""unsafe_skill"", ""evidence"": ""OIL STRAINER LIGHT ILLUMINATED ON THE RIGHT ENGINE.""}]",success
20031010032199I,"[{""text"": ""OIL PRESSURE DROPPED TO 40 PSI."", ""role"": ""pilot"", ""tier"": ""unsafe_decision""}]","{""operator_mental"": [""Loss of Situational Awareness - Pilot""], ""operator_physical"": [""Fatigue - Pilot""], ""operator_limits"": [""Insufficient Reaction Time - Pilot""], ""unsafe_decision"": [""Misdiagnosed Emergency""]}","[{""subject"": ""unsafe_decision"", ""relation"": ""LEADS_TO"", ""object"": ""unsafe_skill"", ""evidence"": ""OIL PRESSURE DROPPED TO 40 PSI.""}]",success
20031015030089I,"[{""text"": ""Omitted Checklist Step"", ""role"": ""Pilot"", ""tier"": ""unsafe_skill""}]","{""unsafe_skill"": [""Omitted Checklist Step - Pilot""]}",[],success
20031105029649I,"[{""text"": ""Struck Birds In Flight"", ""role"": ""Pilot"", ""tier"": ""unsafe_decision""}]","{""operator_mental"": [""Loss of Situational Awareness - Pilot""], ""situational_tech"": [""Equipment Design - Pilot""], ""unsafe_decision"": [""Struck Birds In Flight""]}","[{""subject"": ""unsafe_decision"", ""relation"": ""LEADS_TO"", ""object"": ""operator_physical"", ""evidence"": ""THE AIRCRAFT HIT MULTIPLE LARGE BIRDS.""}]",success
20031028027019I,"[{""text"": ""Misdiagnosed Emergency"", ""role"": ""Pilot"", ""tier"": ""unsafe_decision""}]","{""unsafe_decision"": [""Misdiagnosed Emergency - Pilot""]}","[{""subject"": ""unsafe_decision"", ""relation"": ""CO_OCCURS_WITH"", ""object"": ""operator_physical"", ""evidence"": ""PIT STATION MAINTENANCE SUBMISSION OF THIS REPORT CLOSES THIS INCIDENT.""}]",success
20031028028119I,"[{""text"": ""LEFT INBD TIRE CAP MISSING"", ""role"": ""Maintenance"", ""tier"": ""unsafe_skill""}]","{""operator_mental"": [""Loss of Situational Awareness - Mechanic""], ""operator_physical"": [""Fatigue - Mechanic""], ""personnel_crm"": [""Failed to Communicate - Mechanic""], ""unsafe_skill"": [""LEFT INBD TIRE CAP MISSING""]}","[{""subject"": ""unsafe_skill"", ""relation"": ""CO_OCCURS_WITH"", ""object"": ""unsafe_decision"", ""evidence"": ""LEFT INBD TIRE CAP MISSING, FURTHER INVESTIGATING REVEALED THAT THERE WAS DAMAGE TO THE LEFT T/E FLAP.""}]",success
20031015035659I,[],"{""operator_physical"": [""Physical Fatigue - Pilot""], ""operator_mental"": [""Loss of Situational Awareness - Pilot""], ""unsafe_decision"": [""Miscellaneous, Other;Other, Miscellaneous""]}",[],success
20031006032189I,"[{""text"": ""REPLACED DRAIN LINES & REINSTALLED JET PIPE I/A/W JOB CARD 0087810312"", ""role"": ""Maintenance"", ""tier"": ""unsafe_skill""}]","{""unsafe_skill"": [""REPLACED DRAIN LINES & REINSTALLED JET PIPE I/A/W JOB CARD 0087810312""]}","[{""subject"": ""unsafe_skill"", ""relation"": ""LEADS_TO"", ""object"": ""unsafe_decision"", ""evidence"": ""REPLACED DRAIN LINES & REINSTALLED JET PIPE I/A/W JOB CARD 0087810312""}]",success
20030930022889I,"[{""text"": ""Strong gust of wind blew a maintenance stand into the wing"", ""role"": ""Maintenance crew"", ""tier"": ""unsafe_skill""}]","{""operator_mental"": [""Loss of Situational Awareness - Maintenance Crew""], ""situational_tech"": [""Equipment Design - Maintenance Stand Stability""], ""unsafe_skill"": [""Strong gust of wind blew a maintenance stand into the wing""]}","[{""subject"": ""unsafe_skill"", ""relation"": ""CO_OCCURS_WITH"", ""object"": ""operator_physical"", ""evidence"": ""Strong gust of wind blew a maintenance stand into the wing""}]",success
20031010029569I,"[{""text"": ""Striking back of seat allegedly injuring passenger's back"", ""role"": ""Passenger"", ""tier"": ""unsafe_decision""}]","{""operator_mental"": [""Loss of Situational Awareness - Passenger""], ""personnel_crm"": [""Failed to Communicate - Passenger""], ""unsafe_decision"": [""Poor Decision - Passenger struck back of seat allegedly injuring passenger's back""]}","[{""subject"": ""unsafe_decision"", ""relation"": ""LEADS_TO"", ""object"": ""unsafe_skill"", ""evidence"": ""Striking back of seat allegedly injuring passenger's back""}]",success
20040125005769I,"[{""text"": ""Failed to Prioritize Attention"", ""role"": ""Maintenance crew"", ""tier"": ""unsafe_skill""}]","{""operator_mental"": [""Loss of Situational Awareness - Captain""], ""operator_limits"": [""Insufficient Reaction Time - Captain""], ""situational_tech"": [""Equipment Design - Maintenance Crew (NLG drag brace disconnect mechanism)""], ""personnel_crm"": [""Failed to Communicate - Maintenance Crew (during pre-flight checks)""], ""unsafe_skill"": [""Failed to prioritize attention""]}","[{""subject"": ""unsafe_skill"", ""relation"": ""CO_OCCURS_WITH"", ""object"": ""personnel_crm"", ""evidence"": ""SWIA PSP MAINTENANCE DISCOVERED THE NLG DRAGE BRACE DISCONNECTED (QUICK DISCONNECT PINS NOT SEATED). THE PINS WERE SEATED, AND BOTH NLG TIRES WERE REPLACED.""}]",success
20040116002679I,"[{""text"": ""PAX HAD AN UNRESTRAINED DOG ON FLIGHT AND HAD SEAT BELT UNFASTENED WITH SEAT BELT SIGN LIGHTED"", ""role"": ""Passenger"", ""tier"": ""unsafe_violation""}]","{""operator_mental"": [""Distraction - Passenger (PAX)""], ""personnel_crm"": [""Failed to Communicate - Passenger (PAX)""], ""unsafe_violation"": [""PAX HAD AN UNRESTRAINED DOG ON FLIGHT AND HAD SEAT BELT UNFASTENED WITH SEAT BELT SIGN LIGHTED""]}","[{""subject"": ""unsafe_violation"", ""relation"": ""CO_OCCURS_WITH"", ""object"": ""unsafe_violation"", ""evidence"": ""PAX HAD AN UNRESTRAINED DOG ON FLIGHT AND HAD SEAT BELT UNFASTENED WITH SEAT BELT SIGN LIGHTED""}]",success
20031213033959I,"[{""text"": ""Failed to Prioritize Attention"", ""role"": ""Crew"", ""tier"": ""unsafe_decision""}]","{""operator_mental"": [""Loss of Situational Awareness - Crew""], ""personnel_crm"": [""Failed to Communicate - Crew""], ""unsafe_decision"": [""Failed to prioritize attention: Crew noticed only one green light and manually lowered the remaining landing gears.""]}","[{""subject"": ""unsafe_decision"", ""relation"": ""CO_OCCURS_WITH"", ""object"": ""operator_physical"", ""evidence"": ""The crew manually lowered the remaining landing gears.""}]",success
20040108000709I,"[{""text"": ""Omitted Checklist Step"", ""role"": ""Flight Crew"", ""tier"": ""unsafe_skill""}]","{""operator_mental"": [""Loss of Situational Awareness - Flight Crew""], ""operator_physical"": [""Physical Fatigue - Flight Crew""], ""unsafe_skill"": [""Omitted Checklist Step - Flight Crew""]}","[{""subject"": ""unsafe_skill"", ""relation"": ""CO_OCCURS_WITH"", ""object"": ""operator_physical"", ""evidence"": ""Turbulence encounter caused him to injure his left elbow.""}]",success
20040102000169I,"[{""text"": ""Misdiagnosed Emergency"", ""role"": ""Crew"", ""tier"": ""unsafe_decision""}]","{""operator_mental"": [""Loss of Situational Awareness - Pilot""], ""personnel_crm"": [""Failed to Communicate - Crew""], ""operator_physical"": [""Fatigue - Crew""], ""unsafe_decision"": [""Misdiagnosed Emergency""]}","[{""subject"": ""unsafe_decision"", ""relation"": ""CO_OCCURS_WITH"", ""object"": ""operator_physical"", ""evidence"": ""CREW MADE A REQUEST TO RETURN TO THE RAMP. ONCE THEY HAD TURNED AROUND THEY ADVISED GROUND CONTROL OF A FIRE SMOKE INDICATOR LIGHT IN THE CARGO HOLD.""}]",success
20040109002169I,"[{""text"": ""CREW BROKE OFF, DID CHECKLIST"", ""role"": ""crew"", ""tier"": ""unsafe_skill""}]","{""unsafe_skill"": [""CREW BROKE OFF, DID CHECKLIST""]}","[{""subject"": ""unsafe_skill"", ""relation"": ""LEADS_TO"", ""object"": ""unsafe_decision"", ""evidence"": ""CREW BROKE OFF, DID CHECKLIST""}]",success
20040111000219I,"[{""text"": ""Failed to Prioritize Attention"", ""role"": ""Captain"", ""tier"": ""unsafe_decision""}]","{""operator_mental"": [""Loss of Situational Awareness - Captain""], ""operator_physical"": [""Fatigue - Captain""], ""personnel_crm"": [""Failed to Communicate - Captain""], ""unsafe_decision"": [""Failed to prioritize attention""]}","[{""subject"": ""unsafe_decision"", ""relation"": ""CO_OCCURS_WITH"", ""object"": ""operator_physical"", ""evidence"": ""CREW MADE EMERGENCY DESCENT AND LANDING AT RAP.""}]",success
20040105000199I,"[{""text"": ""The aircraft could not make the approach to Chicago-Midway."", ""role"": ""Crew"", ""tier"": ""unsafe_decision""}]","{""operator_mental"": [""Loss of Situational Awareness - Crew""], ""operator_physical"": [""Physical Fatigue - Crew""], ""operator_limits"": [""Insufficient Reaction Time - Crew""], ""personnel_crm"": [""Failed to Communicate - Crew""], ""unsafe_decision"": [""Misdiagnosed Emergency - Crew""]}","[{""subject"": ""unsafe_decision"", ""relation"": ""LEADS_TO"", ""object"": ""unsafe_skill"", ""evidence"": ""The aircraft could not make the approach to Chicago-Midway.""}]",success
20040107000729I,"[{""text"": ""Misjudged Distance/Altitude/Airspeed"", ""role"": ""C2XA Maintenance Employee"", ""tier"": ""unsafe_perception""}, {""text"": ""Improper Procedure"", ""role"": ""C2XA Tower"", ""tier"": ""unsafe_decision""}]","{""operator_mental"": [""Loss of Situational Awareness - C2XA Maintenance Employee"", ""Complacency - C2XA Maintenance Employee""], ""personnel_crm"": [""Failed to Communicate - C2XA Tower Controller""], ""situational_tech"": [""Misjudgment of Space Availability - C2XA Maintenance Employee""], ""unsafe_perception"": [""Misjudged Distance/Altitude/Airspeed - C2XA Maintenance Employee""], ""unsafe_decision"": [""Improper Procedure - C2XA Tower""]}","[{""subject"": ""unsafe_perception"", ""relation"": ""LEADS_TO"", ""object"": ""unsafe_decision"", ""evidence"": ""THE C2XA MAINTENANCE EMPLOYEES ALSO MISJUDGED THE RAMP AREA FOR ADEQUATE SPACE FOR THIS MANEUVER.""}]",success
